ID_SETA	Mes_1	SETA_dist	ID_Alimentador	FC	Valor_Inst	Pmax	D_Instantanea	D.Int_PU	D.Int_Ajustada_1	FP
2989	1923.0	SANTA ROSA	333	0.7273166225796748	0.5819915087944628	3.672174195414809	2.137174200545557	0.0012318887293013947	2.5119196701438877	0.930
968	26936.0	SANTA ROSA	333	0.7273166225796748	0.5819915087944628	51.437173233329844	29.935998058187792	0.017255410718909188	35.18516288871334	0.930
1002	17241.0	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	27.685596680143888	19.999911701944395	0.015320060508951946	24.611064405210943	0.877
2957	645.0	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	1.0357409581052612	0.748213157459204	0.0005731360726334904	0.920720175242797	0.877
2988	239.0	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	0.38378618447621304	0.277244875399612	0.0002123713509448127	0.3411660804388038	0.877
833	8277.66	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	13.29226589034046	9.60225445732365	0.007355388438752461	11.816137311318277	0.877
523	4382.0	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	7.036615315375588	5.0832093891259404	0.0038937709616743478	6.255187299091372	0.877
1356	1066.0	SANTA ROSA	333	0.7273166225796748	0.5819915087944628	2.0356410256433626	1.1847257918780885	0.0006828878759413869	1.3924630100745632	0.930
1382	1022.0	SANTA ROSA	333	0.7273166225796748	0.5819915087944628	1.9516183191440117	1.135825290149537	0.0006547011343453072	1.334987989020829	0.930
635	186.0	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	0.2986787879187265	0.2157637942440495	0.00016527644885244835	0.26551000402350416	0.877
1355	29867.0	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	47.96042666004626	34.64632926175821	0.026539310203634817	42.63434026973119	0.877
1243	1456.0	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	2.3380447054283104	1.6889897011792263	0.001293776932952499	2.0784008917108716	0.877
1543	18952.03	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	30.433168543007213	21.984741405521792	0.016840452779274553	27.0535137717934	0.877
2	3373.0	SANTA ROSA	333	0.7273166225796748	0.5819915087944628	6.441104295961597	3.748668007509186	0.0021607699864449326	4.405982863960133	0.930
2978	1424.0	SANTA ROSA	333	0.7273166225796748	0.5819915087944628	2.719280319433535	1.582598055942212	0.0009122254552913086	1.8601006813754015	0.930
